"","location_key","life_expectancy","smoking_prevalence","diabetes_prevalence","infant_mortality_rate","adult_male_mortality_rate","adult_female_mortality_rate","pollution_mortality_rate","comorbidity_mortality_rate","hospital_beds_per_1000","nurses_per_1000","physicians_per_1000","health_expenditure_usd","out_of_pocket_health_expenditure_usd"
"2890","US_TN_47083",74.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","US_TN_47085",75.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892","US_TN_47087",72.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","US_TN_47089",75.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","US_TN_47091",73.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","US_TN_47093",76.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","US_TN_47095",73.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","US_TN_47097",74.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","US_TN_47099",74.963636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","US_TN_47101",75.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","US_TN_47103",75.411111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","US_TN_47105",76.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","US_TN_47107",74.822222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903","US_TN_47109",73.657143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904","US_TN_47111",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905","US_TN_47113",74.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906","US_TN_47115",74.366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907","US_TN_47117",75.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908","US_TN_47119",76.629412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","US_TN_47121",72.733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","US_TN_47123",75.057143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911","US_TN_47125",75.520833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912","US_TN_47127",78.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913","US_TN_47129",73.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","US_TN_47131",75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","US_TN_47133",73.528571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","US_TN_47135",75.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","US_TN_47137",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918","US_TN_47139",74.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","US_TN_47141",75.861538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","US_TN_47143",74.783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","US_TN_47145",74.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","US_TN_47147",75.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923","US_TN_47149",77.35814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","US_TN_47151",72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","US_TN_47153",76.066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","US_TN_47155",75.823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","US_TN_47157",74.794845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928","US_TN_47159",73.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","US_TN_47161",74.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","US_TN_47163",75.351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","US_TN_47165",77.097143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932","US_TN_47167",74.916667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","US_TN_47169",72.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","US_TN_47171",75.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","US_TN_47173",73.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","US_TN_47175",73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","US_TN_47177",73.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","US_TN_47179",75.736364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939","US_TN_47181",74.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940","US_TN_47183",76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","US_TN_47185",73.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","US_TN_47187",81.23125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","US_TN_47189",76.963158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","US_TX",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","US_TX_48001",77.455556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","US_TX_48003",75.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","US_TX_48005",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","US_TX_48007",76.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949","US_TX_48009",78.366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","US_TX_48011",86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","US_TX_48013",77.9625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","US_TX_48015",78.866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","US_TX_48017",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","US_TX_48019",80.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","US_TX_48021",77.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","US_TX_48023",74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957","US_TX_48025",76.116667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","US_TX_48027",76.746154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","US_TX_48029",77.780313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","US_TX_48031",78.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","US_TX_48035",77.116667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","US_TX_48037",75.122222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963","US_TX_48039",77.657143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","US_TX_48041",78.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965","US_TX_48043",81.766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966","US_TX_48045",84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","US_TX_48047",76.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","US_TX_48049",74.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","US_TX_48051",78.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","US_TX_48053",78.5875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","US_TX_48055",77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972","US_TX_48057",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","US_TX_48059",76.433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974","US_TX_48061",79.015663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975","US_TX_48063",76.133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","US_TX_48065",83.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977","US_TX_48067",76.385714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","US_TX_48069",76.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","US_TX_48071",77.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980","US_TX_48073",76.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","US_TX_48075",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982","US_TX_48077",77.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983","US_TX_48079",76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","US_TX_48081",81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","US_TX_48083",77.466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986","US_TX_48085",80.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","US_TX_48087",76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","US_TX_48089",79.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","US_TX_48091",79.136364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990","US_TX_48093",79.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","US_TX_48095",86.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992","US_TX_48097",76.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993","US_TX_48099",75.946154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","US_TX_48101",79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995","US_TX_48103",76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996","US_TX_48105",79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997","US_TX_48107",77.866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998","US_TX_48109",77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999","US_TX_48111",77.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000","US_TX_48113",77.793777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001","US_TX_48115",78.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002","US_TX_48117",78.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003","US_TX_48119",75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004","US_TX_48121",79.588889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005","US_TX_48123",78.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3006","US_TX_48125",79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007","US_TX_48127",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008","US_TX_48129",79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","US_TX_48131",81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010","US_TX_48133",75.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011","US_TX_48135",75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3012","US_TX_48137",80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013","US_TX_48139",77.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014","US_TX_48141",78.504828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","US_TX_48143",79.7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016","US_TX_48145",76.433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017","US_TX_48147",76.677778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018","US_TX_48149",79.157143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3019","US_TX_48151",77.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3020","US_TX_48153",77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021","US_TX_48155",82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022","US_TX_48157",80.349275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","US_TX_48159",76.466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3024","US_TX_48161",76.114286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025","US_TX_48163",76.933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3026","US_TX_48165",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027","US_TX_48167",76.848276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","US_TX_48169",75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029","US_TX_48171",80.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","US_TX_48173",81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","US_TX_48175",79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032","US_TX_48177",78.183333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033","US_TX_48179",76.157143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3034","US_TX_48181",75.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035","US_TX_48183",75.516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3036","US_TX_48185",78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037","US_TX_48187",79.048276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038","US_TX_48189",77.822222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3039","US_TX_48191",75.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040","US_TX_48193",78.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041","US_TX_48195",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","US_TX_48197",77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043","US_TX_48199",76.163636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3044","US_TX_48201",77.954687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045","US_TX_48203",75.866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3046","US_TX_48205",83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3047","US_TX_48207",79.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3048","US_TX_48209",78.842857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049","US_TX_48211",80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3050","US_TX_48213",75.453333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3051","US_TX_48215",80.347706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052","US_TX_48217",76.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3053","US_TX_48219",76.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3054","US_TX_48221",77.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3055","US_TX_48223",76.655556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3056","US_TX_48225",77.157143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","US_TX_48227",73.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3058","US_TX_48229",77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3059","US_TX_48231",76.021053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3060","US_TX_48233",74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3061","US_TX_48235",79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3062","US_TX_48237",76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063","US_TX_48239",78.733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064","US_TX_48241",75.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","US_TX_48243",82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066","US_TX_48245",74.956923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3067","US_TX_48247",76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","US_TX_48249",76.628571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069","US_TX_48251",76.985185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3070","US_TX_48253",73.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3071","US_TX_48255",79.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3072","US_TX_48257",76.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3073","US_TX_48259",81.133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3074","US_TX_48265",78.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3075","US_TX_48267",81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3076","US_TX_48273",76.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","US_TX_48275",77.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","US_TX_48277",74.391667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3079","US_TX_48279",77.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3080","US_TX_48281",78.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081","US_TX_48283",79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082","US_TX_48285",78.983333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3083","US_TX_48287",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084","US_TX_48289",81.933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085","US_TX_48291",76.107692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3086","US_TX_48293",76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3087","US_TX_48295",81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088","US_TX_48297",78.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089","US_TX_48299",78.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090","US_TX_48303",76.932759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091","US_TX_48305",78.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3092","US_TX_48307",78.466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3093","US_TX_48309",76.795556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3094","US_TX_48313",74.933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3095","US_TX_48315",72.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3096","US_TX_48317",84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097","US_TX_48319",83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098","US_TX_48321",76.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3099","US_TX_48323",78.488889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100","US_TX_48325",79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101","US_TX_48327",86.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102","US_TX_48329",78.123077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103","US_TX_48331",77.585714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104","US_TX_48333",80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105","US_TX_48335",79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106","US_TX_48337",75.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3107","US_TX_48339",78.029825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108","US_TX_48341",78.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109","US_TX_48343",77.733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3110","US_TX_48345",75.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111","US_TX_48347",75.927273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112","US_TX_48349",77.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113","US_TX_48351",76.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114","US_TX_48353",75.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115","US_TX_48355",77.30274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","US_TX_48357",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117","US_TX_48359",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118","US_TX_48361",74.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119","US_TX_48363",76.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120","US_TX_48365",76.266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121","US_TX_48367",77.405263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3122","US_TX_48369",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3123","US_TX_48371",77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124","US_TX_48373",74.222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125","US_TX_48375",74.754839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126","US_TX_48377",78.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127","US_TX_48379",80.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128","US_TX_48381",78.1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","US_TX_48383",77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130","US_TX_48385",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131","US_TX_48387",75.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132","US_TX_48389",77.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133","US_TX_48391",76.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134","US_TX_48393",78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135","US_TX_48395",78.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136","US_TX_48397",78.990909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137","US_TX_48399",78.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138","US_TX_48401",76.215385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3139","US_TX_48403",75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140","US_TX_48405",74.133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141","US_TX_48407",74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142","US_TX_48409",77.10625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143","US_TX_48411",79.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144","US_TX_48413",85.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145","US_TX_48415",76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146","US_TX_48417",80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147","US_TX_48419",75.183333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148","US_TX_48421",87.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149","US_TX_48423",77.3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","US_TX_48425",78.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151","US_TX_48427",77.392308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3152","US_TX_48429",76.633333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153","US_TX_48431",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
